id,price
401628,1.99
313101,1.99
350171,1.99
401623,1.99
401624,1.99
356470,0.99
401622,1.99
405030,0.99
401621,1.99
401620,1.99
313102,6.99
377970,3.99
408260,7.99
397430,9.99
383680,8.99
415040,9.99
415221,0.99
390290,8.99
269990,9.99
378040,1.99
413991,5.99
414010,2.99
392860,5.99
375040,3.99
414100,5.99
347730,7.99
414710,3.99
325977,19.99
291770,4.99
374851,14.99
407620,4.99
415560,6.99
415550,9.99
415540,5.99
415340,7.99
414670,9.99
414672,9.99
414673,9.99
414675,9.99
414674,9.99
413990,5.99
414671,9.99
410530,99.99
410531,19.99
411010,29.99
404410,0.0
345720,119.99
404800,0.0
401920,10.99
406300,1.99
410440,4.99
415580,4.99
314520,19.99
362290,12.99
415920,14.99
409920,6.99
415730,0.99
408440,9.99
416480,19.99
407300,3.99
375910,39.99
385100,2.99
416030,0.0
409257,5.99
409192,7.99
409190,4.99
409191,4.99
409240,8.99
409204,8.99
409194,4.99
369270,7.99
385020,1.99
326013,4.99
369360,4.99
355980,9.99
410040,2.99
344970,1.99
326014,4.99
408101,0.99
341570,2.99
397680,0.0
387920,4.99
387921,4.99
311210,59.99
409490,4.99
326015,4.99
411760,2.99
409450,19.99
400170,44.99
366843,49.99
329790,0.0
401460,14.99
401440,14.99
418160,3.99
401470,14.99
254200,12.99
401430,19.99
416800,2.99
414070,4.99
414360,4.99
397360,0.0
364324,24.99
266190,14.99
390384,2.99
359790,4.99
390386,2.99
390385,2.99
390387,2.99
341980,4.99
390388,9.99
414310,6.99
412520,9.99
292500,9.99
410050,0.99
368690,4.99
416370,1.99
412370,4.99
407451,3.99
414060,1.99
414580,4.99
407450,3.99
412900,1.99
417080,2.99
402970,19.99
393610,9.99
356100,4.99
407800,29.99
410450,14.99
379554,19.99
390870,6.99
386350,5.99
290080,39.99
411680,8.99
366122,0.99
366120,0.99
366121,0.99
390389,5.99
410120,9.99
419040,9.99
420320,5.99
415720,0.0
410130,9.99
415710,1.99
276810,39.99
415700,2.99
420731,4.99
421200,0.99
385190,5.99
416630,6.99
407190,19.99
420730,4.99
347470,6.99
405010,4.99
416260,9.99
361890,0.99
402980,7.99
378030,14.99
413490,9.99
321060,24.99
378420,3.99
400780,4.99
415030,4.99
391880,4.99
396520,2.99
421760,12.99
411070,5.99
387010,9.99
418290,14.99
396930,9.99
422280,6.99
381750,14.99
407380,14.99
395460,3.99
348710,49.99
415850,1.99
342600,2.99
417190,12.99
348820,24.99
401850,24.99
225540,49.99
414720,9.99
364710,4.99
417350,4.99
416920,4.99
411110,2.99
390396,2.99
390397,2.99
390398,2.99
390399,7.99
390400,2.99
390401,2.99
301120,19.99
351910,19.99
394340,29.99
424950,4.99
416220,5.99
405950,7.99
412860,3.99
344190,0.0
379564,19.99
260291,3.99
260293,3.99
260292,3.99
425100,4.99
424800,4.99
417770,6.99
377870,49.99
393420,24.99
415431,2.99
415430,0.0
374810,14.99
412980,3.99
420270,4.99
424870,2.99
411560,0.99
425130,1.99
395235,2.99
395236,2.99
395237,2.99
395238,2.99
396170,2.99
396172,2.99
396173,2.99
328220,16.99
396171,2.99
395239,3.99
418430,9.99
422580,29.99
416900,0.0
424210,9.99
425500,0.99
349100,1.99
424240,4.99
408770,6.99
420680,3.99
420030,3.99
419965,0.99
376300,29.99
419964,0.99
419963,0.99
419961,0.99
343464,14.99
419949,0.99
419475,0.99
419962,0.99
419474,0.99
419473,0.99
419960,0.99
419938,0.99
419937,0.99
419934,0.99
419932,0.99
409060,3.99
390210,13.99
316750,14.99
420340,0.0
342200,0.0
420322,5.99
299090,14.99
418140,0.0
425860,4.99
424060,3.99
399070,3.99
425710,1.99
427020,0.0
409600,5.99
340640,4.99
325990,19.99
421810,2.99
404190,2.99
407100,8.99
407420,3.0
414651,9.99
377080,9.99
420810,0.99
420821,4.99
423630,7.99
360270,9.99
372250,9.99
415910,3.99
398020,2.99
426730,3.99
416550,0.99
390407,2.99
390408,2.99
390411,11.99
426630,4.99
390409,2.99
344760,19.99
379568,19.99
421110,4.99
377560,0.0
375520,4.99
382900,15.99
388260,15.0
340320,4.99
217120,9.99
423853,5.99
423850,5.99
423852,4.99
418820,5.99
426100,29.99
423851,4.99
414180,4.99
326340,19.99
426330,9.99
391050,18.99
416430,4.99
428800,19.99
413740,6.99
427950,9.99
408102,0.99
424170,1.99
426040,1.99
418280,0.0
429990,0.99
360730,0.0
402000,4.99
410150,4.99
391100,2.99
405080,14.99
428760,1.99
371020,29.99
390412,2.99
360040,5.99
390414,2.99
390415,2.99
390413,2.99
390417,2.99
390418,13.99
401635,9.99
401626,1.99
390416,2.99
405810,9.99
405032,1.99
429490,5.99
368830,7.99
430940,2.99
426743,4.99
426740,4.99
426741,2.99
426742,2.99
414770,11.99
396890,0.99
428510,4.99
430110,0.0
398310,0.0
396800,2.99
376230,1.99
431060,15.99
431050,49.99
422473,19.99
430080,1.99
432020,0.99
432510,4.99
407340,9.99
429940,0.0
410670,0.99
369230,9.99
379570,19.99
421060,6.99
413800,0.99
413811,0.99
413810,0.0
429700,4.99
416610,3.99
422940,19.99
325987,12.99
325988,19.99
431820,0.99
429901,2.99
429902,2.99
420890,9.99
421160,9.99
421161,9.99
374170,4.99
421162,9.99
383020,9.99
429050,14.99
349150,9.99
394310,9.99
372690,9.99
431710,1.99
419471,1.99
419470,1.99
419472,1.99
433790,1.99
376250,4.99
434610,0.99
435070,1.99
342970,3.99
434150,3.99
434800,3.99
429760,4.99
207340,99.99
435080,2.99
323060,14.99
419460,9.99
359610,9.99
433390,2.99
392970,6.99
379562,12.99
379560,12.99
379561,11.99
360340,4.99
431840,0.99
390424,2.99
390427,2.99
390425,2.99
390428,2.99
390426,2.99
390429,11.99
434890,0.99
417461,4.99
371430,9.99
435250,4.99
357120,1.99
434940,0.99
404214,12.99
404982,14.99
404217,12.99
404211,16.99
404218,12.99
430220,16.99
404210,18.99
363251,1.99
415960,2.99
423240,0.99
426120,0.99
343150,4.99
354290,0.0
431350,14.99
347060,14.99
429060,2.99
313240,0.0
433130,19.99
420640,4.99
390460,2.99
425840,4.99
314370,2.99
435140,3.99
434500,1.99
428740,5.99
434250,0.99
388880,19.99
434380,0.99
326025,4.99
325965,19.99
428950,0.99
406310,4.99
326024,4.99
367500,29.99
387370,3.99
432630,1.99
422220,12.99
296030,14.99
382460,6.99
433110,4.99
281200,9.99
407474,6.99
372190,0.0
403690,0.0
435240,3.99
251110,24.99
432450,4.99
401210,1.99
436251,34.99
436250,19.99
358080,2.99
352440,4.99
419810,4.99
434120,0.0
433360,9.99
435450,0.0
400030,0.0
406140,0.99
387990,19.99
417480,4.99
385810,4.99
435780,4.99
370560,4.99
384480,4.99
429920,2.99
281610,49.99
436550,7.99
424010,5.99
427790,1.99
225840,0.0
362370,8.99
404570,19.99
438060,6.99
438062,7.99
438061,7.99
438071,3.99
438070,9.99
427770,2.99
432010,9.99
389430,0.0
400880,4.99
385030,0.99
435040,9.99
433830,8.99
423700,6.99
299340,14.99
379556,9.99
417463,2.99
379557,9.99
210970,39.99
390437,2.99
390438,2.99
390436,2.99
390439,7.99
405310,19.99
418221,0.99
422480,1.99
411350,44.99
393330,19.99
438110,19.99
355960,9.99
390930,9.99
394040,4.99
431460,2.99
430240,2.99
436860,1.99
393320,29.99
435230,4.99
437060,9.99
435420,5.99
359350,9.99
334780,5.49
409340,0.99
413814,0.99
413817,0.99
425560,49.99
434570,0.99
438440,9.99
353130,0.0
429680,0.0
433920,14.99
438030,0.99
433640,2.99
362160,4.99
434950,4.99
389050,9.99
372360,19.99
406110,9.99
428180,24.99
428210,4.99
433120,9.99
415240,0.99
391510,9.99
434880,9.99
422420,14.99
330500,4.99
379567,24.99
379566,24.99
438360,8.99
334210,14.99
431610,4.99
429720,3.99
441810,4.99
362020,24.99
438560,9.99
438390,8.99
425530,9.99
437430,4.99
326027,4.99
441240,0.0
346610,19.99
440740,0.0
419050,2.99
325724,19.99
417410,2.99
364390,10.99
411330,9.99
438600,0.0
432580,2.99
359600,9.99
390446,2.99
435840,6.99
390447,2.99
431290,6.99
326044,4.99
326043,4.99
440470,5.99
432780,9.99
438710,23.99
443300,13.99
440770,4.99
430250,0.99
442020,0.99
314240,9.99
436190,4.99
429020,9.99
409440,7.99
351330,5.99
436950,4.99
339440,9.99
395350,4.99
426170,14.99
431680,9.99
432130,14.99
322430,4.99
393390,4.99
415860,0.0
444320,3.99
433570,6.99
423270,9.99
429200,0.99
434260,0.99
376932,39.99
436790,2.99
437880,1.99
439930,2.99
388120,7.99
428340,49.0
440760,2.99
444820,2.99
427930,4.99
428710,1.99
436110,0.0
443400,4.99
435300,7.99
391720,19.99
430330,0.0
436510,14.99
410760,7.99
394260,9.99
425110,19.99
310950,39.99
444680,12.99
365510,4.99
444780,6.99
379544,9.99
379583,19.99
418360,4.99
435510,4.99
444410,0.99
404850,0.99
406940,4.99
427675,4.99
425760,5.99
399530,3.99
427676,20.99
440950,4.99
392000,19.99
438270,6.99
404980,12.99
434680,0.99
439740,5.99
437710,4.99
405050,2.99
402060,9.99
385670,1.99
402150,8.99
443980,8.99
262120,14.99
443780,2.99
444940,0.99
434820,2.99
433850,19.99
253490,0.0
434860,9.99
440390,49.99
412560,9.99
399120,9.99
441760,6.99
430190,12.99
443660,1.99
411650,9.99
429610,9.99
444160,0.99
350090,9.99
440530,0.99
444430,5.99
246620,14.99
403940,9.99
413410,19.99
433490,2.99
258659,19.99
431730,14.99
432760,14.99
444000,7.99
434530,0.99
445380,3.99
429690,9.99
442290,0.0
296010,14.99
434780,0.99
358460,14.99
442820,6.99
433460,3.99
323910,0.0
436450,3.99
434910,5.99
434070,4.99
442100,4.99
441870,2.99
426060,3.99
442101,4.99
438340,7.99
444580,9.99
440690,4.99
376933,19.99
390456,2.99
394830,11.99
390458,2.99
390457,2.99
390459,2.99
436570,2.99
436571,11.99
445920,3.99
354280,5.99
419080,9.99
402660,4.99
417465,2.99
404250,6.99
438810,0.99
379576,19.99
379582,16.99
379543,19.99
440810,8.99
336210,14.99
318600,14.99
427820,7.99
435190,6.99
435200,6.99
446890,0.99
444220,2.99
425040,6.99
425210,16.99
377590,10.93
396480,9.99
326023,4.99
411030,1.99
445080,0.0
268360,7.99
373410,14.99
405900,14.99
447300,0.99
439540,3.99
441940,1.39
427030,14.99
423750,4.99
420440,9.99
415800,9.99
447890,4.99
442260,3.99
444040,0.0
440820,4.99
428530,0.99
395850,14.99
438040,0.0
445170,2.99
443530,3.99
434180,0.0
412130,5.99
392440,0.99
446980,7.99
444950,9.99
430960,9.99
441720,11.99
442000,0.99
424250,14.99
433960,4.99
448750,2.99
401690,15.99
440340,5.99
413540,39.99
434970,8.99
434390,2.99
372810,0.99
322500,24.99
447480,15.99
431860,1.99
443850,1.99
442500,9.99
444280,4.99
434700,2.99
381320,9.99
440880,9.99
326047,4.99
352950,14.99
407830,7.99
435570,1.99
402040,9.99
355560,1.99
441700,2.99
402340,9.99
450150,9.99
445710,6.99
441710,4.99
374620,9.99
432290,0.0
449600,9.99
440380,5.99
449360,2.99
428550,9.99
443470,3.99
446460,7.99
446480,4.99
446470,4.99
446440,7.99
433210,4.99
450780,3.99
449350,2.99
421670,0.0
431410,4.99
420160,7.99
449601,6.99
371870,4.99
449603,6.99
449602,6.99
389510,3.99
416424,19.99
438690,1.99
427860,12.99
437702,4.99
365590,49.99
366690,18.99
437700,39.99
437701,4.99
412310,0.0
408880,7.99
434062,9.99
434061,14.99
438140,0.0
440040,1.99
438150,4.99
440050,1.99
440030,3.99
379586,14.99
379587,10.99
379588,18.99
429908,2.99
430310,2.99
430311,2.99
430316,2.99
430317,2.99
400551,11.99
430315,2.99
436576,2.99
322630,19.99
436577,2.99
334370,0.0
451140,9.99
336030,9.99
431220,4.99
353890,49.99
448350,3.99
397860,7.99
448010,1.99
379980,9.99
450840,5.99
446430,7.99
406720,39.99
304190,2.99
236870,0.0
448790,2.99
429250,4.99
436580,2.99
357490,4.99
448000,4.99
446860,1.99
416420,9.99
454080,1.99
443940,3.99
454110,9.99
454660,3.99
381160,3.99
436581,2.99
436582,2.99
378041,9.99
436584,11.99
436583,2.99
356040,14.99
450080,24.99
447970,4.99
439920,4.99
454791,9.99
446380,4.99
454790,4.99
448400,11.99
387400,11.99
352050,3.99
445341,1.99
445340,2.99
441680,14.99
428600,4.99
428601,4.99
428602,4.99
413480,9.99
449200,0.99
449040,0.0
454190,1.99
96100,1.99
451030,0.99
368150,14.99
436587,2.99
456040,0.99
454330,7.99
455451,1.99
299910,0.0
449720,1.99
456120,0.99
406830,14.99
436588,7.99
433241,6.99
454740,2.99
453790,4.99
317320,19.99
444770,7.99
450890,1.99
450870,0.99
453730,2.99
367140,1.99
406170,7.99
408960,19.99
456890,9.99
403850,3.99
400020,9.99
449950,2.99
384330,5.99
446830,4.99
421120,19.99
434000,14.99
455370,6.99
448380,6.99
412460,19.99
397100,0.0
455970,1.99
424850,9.99
449500,2.99
449680,0.99
397390,9.99
451920,2.99
393820,19.99
450650,4.99
372000,0.0
439900,4.99
453330,0.99
446330,4.99
445262,36.99
429310,9.99
445260,5.99
439500,2.99
426860,9.99
446310,3.99
439501,2.99
438780,9.99
436589,2.99
436590,2.99
436592,2.99
436593,9.99
436591,2.99
440720,8.99
428563,10.99
428564,13.99
457710,0.99
257850,19.99
422980,4.99
441060,4.99
437000,19.99
345990,14.99
420500,9.99
419110,2.99
448610,0.99
448570,0.0
442770,9.99
456430,1.99
400360,19.99
456470,0.99
457490,1.99
457450,2.99
420550,9.99
327220,19.99
432990,2.99
449220,0.99
436121,5.99
436120,14.99
443720,2.49
458030,6.99
358830,9.99
439690,4.99
65217,19.99
428603,4.99
428605,4.99
428604,4.99
444800,3.99
408240,4.99
376941,6.99
376940,19.99
405550,9.99
425380,0.99
427640,2.99
443580,0.0
434540,7.99
446250,4.99
444390,4.99
423800,8.99
443970,19.99
338310,19.99
394010,2.99
455980,19.99
377140,17.99
452960,4.99
427470,14.99
456280,4.99
436598,2.99
436599,2.99
436600,2.99
436601,2.99
411870,3.99
388475,2.99
450550,2.99
453820,0.99
406290,14.99
451710,4.99
405530,2.99
431500,0.0
432720,12.99
439940,0.0
461010,0.99
408640,14.99
461090,15.99
458820,5.99
457610,7.99
461400,2.99
366260,6.99
414290,4.99
432480,9.99
431430,4.99
462740,19.99
460030,18.99
445130,0.0
415150,9.99
424780,0.0
459240,0.99
458380,39.99
300260,9.99
461200,4.99
458400,0.99
394540,1.99
444870,6.99
436607,7.99
435111,1.99
365200,7.99
463850,2.99
455830,9.99
371010,9.99
425440,7.99
376934,19.99
394160,3.99
375210,14.99
403400,3.99
403410,3.99
403430,3.99
454800,29.99
411370,24.99
463010,2.99
462220,4.99
429280,4.99
444250,0.0
461140,9.99
446020,14.99
455030,1.99
451640,19.99
454030,4.99
464640,1.99
451680,4.99
463320,6.99
428830,2.99
464380,3.99
433744,24.99
464860,4.99
427250,14.99
462170,3.99
410810,0.0
379210,7.99
458060,0.99
464130,0.99
332410,9.99
449710,5.99
338130,9.99
428940,6.99
397320,14.99
461520,4.99
454420,9.99
463390,0.0
363250,2.99
455270,16.99
464180,2.99
455280,34.99
464230,0.99
370940,9.99
251270,14.99
350271,4.99
434490,6.99
426926,0.99
426927,0.99
426928,0.99
426929,0.99
426990,0.99
426993,0.99
426994,0.99
426991,0.99
426995,0.99
426992,0.99
426998,0.99
426996,0.99
426997,0.99
426999,0.99
427001,0.99
427000,0.99
462960,1.99
461750,0.0
433242,6.99
430120,9.99
460240,44.99
461230,2.99
465530,0.99
284410,19.99
428430,2.99
458640,5.99
466250,19.99
360280,9.99
436608,2.99
436609,2.99
436610,2.99
436611,7.99
426920,0.99
415480,29.99
426922,0.99
426921,0.99
426923,0.99
426924,0.99
464810,0.0
456050,5.99
436160,0.0
426925,0.99
462950,4.99
443650,9.99
465210,4.99
458530,4.99
387290,19.99
465980,9.99
466390,0.0
465691,1.99
387984,7.99
456440,3.99
462730,3.99
463200,0.99
458830,4.99
457600,7.99
461040,4.99
367890,2.99
399836,4.49
444790,2.99
461890,1.99
463210,0.99
439960,19.99
438130,34.99
366230,7.99
461280,1.99
376945,19.99
435740,99.99
362350,4.99
465730,0.0
463000,0.99
271240,19.99
329280,0.0
446450,4.99
461130,2.99
462280,9.99
433745,39.99
454560,14.99
465600,4.99
340680,15.99
462830,4.99
433746,12.99
436430,3.99
433380,9.99
386080,14.99
442860,4.99
377480,14.99
448260,3.99
465610,0.99
448050,0.99
460890,0.99
463710,0.99
456810,4.99
465340,0.99
441850,29.99
436460,1.99
465830,14.99
465831,14.99
446010,19.99
303290,34.99
464720,1.99
467300,4.99
463050,3.99
445420,14.99
453400,6.99
459020,4.99
465320,7.99
464630,6.99
463040,1.99
465000,5.99
449470,0.0
465020,9.99
463360,4.99
396700,14.99
465130,4.99
443070,9.99
321400,0.0
465832,29.99
464900,9.99
370910,14.99
373880,1.99
433750,0.99
428540,9.99
436617,11.99
436612,2.99
436614,2.99
436613,2.99
436616,2.99
436615,2.99
288140,34.99
449390,2.99
448020,4.99
394230,0.0
385560,14.99
435519,4.99
452950,19.99
453090,19.99
405000,11.99
408110,4.99
461880,2.99
468520,6.99
468610,6.99
471310,5.99
461580,9.99
420790,0.0
461820,0.0
436619,2.99
436622,9.99
350110,24.99
449391,2.99
470230,1.99
425150,7.99
436618,2.99
436621,2.99
436620,2.99
463220,0.99
471450,0.0
465930,6.99
469730,0.99
384380,4.99
444670,12.99
460960,2.99
466580,3.99
471240,4.99
406670,1.99
351990,9.99
325976,39.99
453060,9.99
468490,0.99
447000,3.99
413500,4.99
451110,19.99
359870,29.99
462580,4.99
433910,9.99
466490,9.99
467000,3.99
449420,6.99
433090,9.99
470770,2.99
433200,4.99
363520,11.99
456600,1.99
453270,2.99
466380,0.0
464330,4.99
303310,24.99
465230,4.99
458790,11.99
461640,1.99
473520,2.99
473510,1.99
467930,11.99
462660,24.99
466210,1.99
473430,14.99
471250,13.99
467210,3.99
473850,0.0
223100,29.99
283640,17.99
402310,14.99
445990,14.99
449392,2.99
471650,9.99
473560,0.99
388830,0.99
366270,7.99
471170,3.99
254320,19.99
368640,9.99
473090,4.99
461935,1.99
468800,4.99
463610,3.99
443730,5.99
463440,7.99
448310,0.0
475180,11.99
472630,2.99
453620,1.99
395100,6.99
372490,3.99
477830,0.99
466960,0.0
343961,16.99
461380,3.99
458750,39.99
467950,4.99
464240,4.99
467850,3.99
470691,1.99
466790,1.99
364880,0.99
460970,4.99
471570,4.99
463810,2.99
449394,0.0
466020,9.99
474910,4.99
454600,0.0
473670,4.99
436627,2.99
436629,2.99
436628,2.99
436630,7.99
466420,2.99
452981,4.99
452982,4.99
415740,9.99
436470,4.99
472740,4.99
467520,49.99
405960,9.99
461030,1.99
453770,9.99
453320,12.99
407940,4.99
473660,0.0
441510,4.99
451900,7.99
478210,9.99
470190,3.99
363990,7.99
437520,4.99
466170,0.0
411910,49.99
472490,9.99
454260,2.99
473840,1.99
465410,14.99
465570,18.99
476470,3.99
476240,0.99
449300,19.99
463460,12.99
481490,1.99
436631,2.99
429462,6.99
436632,2.99
436634,7.99
463980,9.99
310370,0.0
460390,7.49
483300,4.99
391550,14.99
461241,0.99
474010,0.0
436633,2.99
420825,0.0
420824,0.0
477290,0.99
487050,1.99
479100,14.99
485890,0.99
482300,1.99
486360,4.99
431850,4.99
457080,19.99
467031,0.99
361280,9.99
468280,9.99
459040,9.99
455460,0.0
455200,6.99
485760,0.0
366849,5.99
464511,0.99
467030,0.99
464522,2.99
464513,0.99
482221,1.99
482222,1.99
380750,19.99
467960,5.99
453300,4.99
385380,14.99
476880,2.99
485860,1.99
478300,3.99
478301,6.99
476450,2.99
466030,9.99
442050,2.49
482420,3.99
468726,9.99
436280,5.99
483790,1.99
485560,0.99
487020,9.99
486210,0.0
487370,2.99
488750,3.99
463270,12.99
436637,2.99
436638,2.99
436639,2.99
340770,2.99
486820,0.99
488890,2.99
295193,4.99
295197,4.99
442810,0.0
486560,1.99
486530,9.99
487610,1.99
432030,9.99
366620,6.99
487420,1.99
489010,7.99
488930,9.99
489300,4.99
462611,1.99
477821,9.99
456200,0.0
411610,7.99
477750,29.99
431640,4.99
291090,2.0
463870,4.99
485090,1.99
489450,14.99
430290,4.99
485010,9.99
473710,0.99
488700,0.0
485620,0.99
462213,4.99
462081,7.99
400490,11.99
462210,4.99
462211,4.99
462084,9.99
462083,9.99
350640,49.99
435480,14.99
466060,9.99
489700,1.99
484890,3.99
488280,0.99
490860,4.99
488620,2.99
488640,4.99
404060,4.99
458450,4.99
491160,4.0
491300,0.99
485600,4.99
454180,2.99
488580,1.99
436641,2.99
485080,3.99
490330,34.99
484860,3.99
466070,6.99
487520,0.0
458330,9.99
490230,0.99
491840,19.99
457087,24.99
457088,12.99
478034,1.99
491680,19.99
467037,0.99
467035,0.99
467039,1.99
467036,0.99
486190,9.99
485143,1.99
478031,1.99
478056,1.99
478041,1.99
478057,1.99
478042,1.99
478045,1.99
478033,1.99
478030,1.99
478036,1.99
478039,1.99
478037,1.99
478053,1.99
485142,1.99
485141,1.99
478054,1.99
488500,9.99
459490,0.99
376956,19.99
464800,0.0
491580,2.99
491330,2.99
431260,4.99
450190,4.99
489470,2.99
492392,0.99
489730,3.99
376240,11.99
477260,34.99
492391,0.99
487300,2.99
433800,0.0
455990,2.99
450530,9.99
463110,0.99
466100,9.99
363530,19.99
391310,1.99
455400,4.99
460940,4.99
490380,7.99
492260,24.99
407320,9.99
492250,24.99
476051,0.0
476052,0.0
486850,1.99
493760,2.99
458510,4.99
464780,0.0
493950,6.99
325134,15.99
325133,15.99
492330,19.99
453700,4.99
488130,0.0
492480,0.99
493070,9.99
488140,0.0
492370,5.99
479060,9.99
479061,34.99
493610,49.99
340030,4.99
467600,9.99
467620,9.99
494392,34.99
467780,1.99
494390,39.99
398150,1.99
494080,1.99
438640,29.99
441480,4.99
439241,9.99
489610,3.99
494630,14.99
468460,4.99
489750,99.99
493730,1.99
497540,1.99
423369,9.99
492640,14.99
490390,9.99
486040,4.99
485000,4.99
437870,9.99
369030,0.0
462990,19.99
496360,12.99
491390,1.99
493300,29.99
493301,39.99
444140,34.99
492170,1.99
497340,8.99
435961,0.0
454220,4.99
492891,19.99
492892,29.99
492680,2.99
492890,9.99
462700,12.99
425580,4.99
295201,4.99
423230,19.99
295200,4.99
436656,2.99
436657,2.99
436658,2.99
436659,7.99
490480,9.99
495330,2.99
498890,14.99
498900,14.99
495790,9.99
418340,19.99
496030,13.99
496430,19.99
487700,0.99
497690,14.99
437160,0.0
492620,1.99
497860,0.0
492600,7.99
497050,0.99
493650,0.99
488560,1.99
389190,12.99
314010,0.0
486150,0.99
498660,0.99
466350,9.99
490820,0.99
499360,0.99
473600,14.99
466360,7.99
497060,1.99
493640,0.0
496530,1.99
415530,4.99
493630,0.0
406550,24.99
496890,2.99
443691,14.99
499460,1.99
494290,2.99
368680,9.99
501250,0.0
500540,7.99
470890,15.99
500190,9.99
454480,0.99
475210,9.99
294600,7.99
436663,2.99
488320,1.99
277390,9.99
500780,0.99
464960,2.99
468040,0.99
465750,9.99
500910,2.99
498223,99.99
498220,4.99
498221,19.99
498222,49.99
437340,14.99
452510,29.99
449830,34.99
499440,0.99
461720,4.99
438904,1.99
418640,4.99
500860,3.99
492430,3.99
491000,2.99
499960,1.99
500160,0.99
275030,99.99
444620,0.0
494074,14.99
492280,2.99
499390,3.99
490300,1.99
491110,9.99
393930,0.0
471896,6.99
471895,6.99
372160,14.99
490100,6.99
496980,4.99
501290,5.99
501820,5.99
501730,6.99
501230,2.99
488970,7.99
500620,14.99
486480,1.99
374050,9.99
465170,9.99
496101,9.99
362380,14.99
488630,3.99
493190,9.99
502550,0.0
500850,2.99
493280,1.99
378521,2.99
455350,4.99
500680,19.99
499340,2.99
461243,0.99
447010,4.99
461246,0.99
425900,9.99
464050,0.0
288100,7.99
461830,2.99
485820,9.99
294100,29.99
457195,1.99
457198,1.99
457196,1.99
457197,1.99
434901,5.99
500770,3.99
496900,0.0
498730,1.99
503060,9.99
498700,6.99
497521,14.99
473441,0.99
410320,49.99
464204,1.99
462140,29.99
464201,0.99
327680,4.99
295203,4.99
441830,39.99
480600,0.99
436665,2.99
436667,2.99
501040,14.99
436668,7.99
436666,2.99
475960,11.99
495380,3.99
503090,6.99
496630,2.99
503990,0.0
498940,14.99
485150,99.99
500570,2.99
452340,9.99
501120,0.99
486810,11.99
498811,0.0
500370,11.99
425300,6.99
496490,29.99
346330,0.0
502630,2.99
504220,2.99
502930,5.99
504870,5.99
504170,6.99
462972,0.0
504350,4.99
438831,0.0
501430,3.99
299800,9.99
499330,1.99
376520,14.99
462970,0.0
458860,14.99
480900,9.99
470200,1.99
381880,7.99
497260,4.99
474730,9.99
443570,6.99
501030,5.99
501460,2.99
504970,3.99
467900,14.99
503080,9.99
503050,6.99
458970,0.0
409870,14.99
252610,14.99
503130,1.99
457810,3.99
498580,0.99
493150,4.99
496590,4.99
496990,4.99
376961,39.99
474240,4.99
498190,6.99
409530,7.99
498560,2.99
211820,14.99
477160,14.99
496870,2.99
436000,5.99
488660,9.99
466080,9.99
480631,4.99
442760,4.99
495890,0.99
507020,1.99
340000,19.99
501260,9.99
482330,3.99
492940,2.99
492944,9.99
433320,39.99
492941,2.99
492942,2.99
473720,9.99
492943,2.99
466544,1.99
466548,1.99
505240,2.99
501760,0.99
504520,6.99
505210,0.99
507180,7.99
496640,3.99
498040,4.99
498050,4.99
504850,4.99
338170,8.99
455320,2.99
495370,3.99
506350,9.99
504070,4.99
496650,1.99
505410,44.99
504510,3.99
496510,6.99
421870,4.99
506100,11.99
502910,0.99
485160,4.99
508180,1.99
505150,17.99
486510,14.99
485970,9.99
503980,9.99
487330,2.99
485920,1.99
481360,1.99
497760,0.99
485740,0.99
478980,0.0
45420,9.99
504980,1.99
495720,3.99
434730,1.99
510310,0.0
501830,6.99
508840,4.99
499230,14.99
494570,9.99
503070,9.99
270030,5.99
502770,2.99
267788,4.99
445310,29.99
510280,2.99
498870,7.99
492340,9.99
500220,9.99
453990,5.99
492270,3.99
509050,3.99
508540,4.99
506590,1.99
499570,5.99
498410,5.99
499571,5.99
501670,14.99
499572,5.99
499573,5.99
499670,5.99
497720,5.99
498570,1.99
449530,0.99
464680,1.99
509240,5.99
390310,19.99
510120,15.99
425410,14.99
508670,2.99
497350,1.99
508170,0.99
498450,4.99
468731,4.99
509830,1.95
497180,4.99
270270,11.99
491740,6.99
504710,59.99
504720,119.99
269310,9.99
508610,1.99
476650,19.99
492630,4.99
511340,2.99
498300,4.99
511120,4.99
326840,14.99
496300,14.99
460750,14.99
476351,4.99
476352,4.99
502870,49.99
502890,19.99
502891,19.99
508420,4.99
510450,4.99
383930,19.99
508860,4.99
511850,4.99
438480,0.99
485350,4.99
330590,5.99
487130,0.0
512670,0.99
505040,1.99
495780,2.99
421600,29.99
511300,0.99
454390,6.99
511301,0.99
509290,0.99
500250,1.99
512810,18.99
474750,2.99
513430,11.99
497930,1.99
504880,9.99
485660,2.99
513140,1.99
504640,9.99
511650,18.99
510200,19.99
510100,2.99
492581,17.99
492580,13.99
511160,3.99
511200,1.99
462130,9.99
515570,0.99
497040,6.99
486270,14.99
469530,29.99
336240,12.99
511310,9.99
502150,0.99
507270,9.99
506140,0.0
485730,0.99
426790,9.99
515990,0.0
511320,7.99
444880,2.99
509160,4.99
466280,9.99
512340,6.99
432980,14.99
328510,14.99
492956,2.99
436669,2.99
492957,7.99
492955,2.99
502210,3.99
509390,1.5
400230,0.99
506120,3.99
453810,2.99
497740,1.99
496940,2.99
516621,0.99
455000,5.99
389010,6.99
510830,1.99
512640,0.99
474620,2.99
366440,0.0
473920,4.99
391040,59.99
